label,area,perimeter,solidity,corners,area_size,size_normalized,corners_normalized,width,height,perfect_area,width_to_height_ratio,area_normalized,category
17,369.56,12.79,0.8820143305691973,43,20,54.7775,0.5375,2.55,3.42,400,False,0.9239,NO_CATEGORY
18,365.24,13.26,0.9019534341288683,43,20,54.1375,0.5375,2.61,2.93,400,False,0.9131,NO_CATEGORY
19,322.31,10.81,0.909177410913935,31,20,47.775,0.3875,2.45,2.73,400,False,0.805775,NO_CATEGORY
20,331.27,12.22,0.8899007747723257,49,20,49.1025,0.6125,2.68,2.73,400,True,0.828175,NO_CATEGORY
21,377.97,13.58,0.9192714742800886,44,20,56.025,0.55,2.7,3.1,400,False,0.944925,NO_CATEGORY
22,424.52,14.22,0.8897136797454931,63,20,62.925,0.7875,3.07,4.45,400,False,1.0613,NO_CATEGORY
23,359.39,11.91,0.9116892007530378,47,20,53.27,0.5875,2.7,3.22,400,False,0.8984749999999999,NO_CATEGORY
24,395.26,12.29,0.9029436695692379,43,20,58.5875,0.5375,2.75,2.99,400,True,0.98815,NO_CATEGORY
25,314.15,13.16,0.8824560572321979,57,20,46.565,0.7125,2.46,2.85,400,False,0.7853749999999999,NO_CATEGORY
26,342.76,11.42,0.9142522944034551,34,20,50.805,0.425,2.6,2.78,400,True,0.8569,NO_CATEGORY
27,342.76,11.94,0.8915895230991971,44,20,50.805,0.55,2.77,2.92,400,True,0.8569,NO_CATEGORY
28,356.4,11.91,0.8895764923802307,38,20,52.8275,0.475,2.72,2.72,400,True,0.8909999999999999,NO_CATEGORY
29,561.61,17.35,0.8960710441334768,58,20,83.245,0.725,2.66,4.64,400,False,1.404025,NO_CATEGORY
30,428.0,14.84,0.8622201080493357,59,20,63.44,0.7375,2.77,4.92,400,False,1.07,NO_CATEGORY
31,386.98,13.88,0.8837872192904742,46,20,57.36,0.575,2.63,3.09,400,False,0.96745,NO_CATEGORY
32,796.32,20.03,0.9140611387528313,70,20,118.035,0.875,4.39,4.23,400,True,1.9908000000000001,NO_CATEGORY
33,357.31,11.79,0.9222497932175352,44,20,52.9625,0.55,2.61,2.88,400,True,0.893275,NO_CATEGORY
34,362.74,11.87,0.9254701148930677,29,20,53.7675,0.3625,2.48,2.95,400,False,0.90685,NO_CATEGORY
35,261.33,10.65,0.9102872921684977,35,20,38.735,0.4375,1.87,2.92,400,False,0.6533249999999999,NO_CATEGORY
36,377.77,12.33,0.9141667687033183,37,20,55.995,0.4625,2.68,2.92,400,True,0.944425,NO_CATEGORY
37,369.66,11.7,0.9242999325236168,38,20,54.7925,0.475,2.63,2.8,400,True,0.92415,NO_CATEGORY
38,417.22,13.18,0.898351249273678,52,20,61.8425,0.65,2.75,3.24,400,False,1.04305,NO_CATEGORY
39,384.53,11.69,0.9304954697575708,33,20,56.9975,0.4125,2.56,3.07,400,False,0.961325,NO_CATEGORY
40,384.36,12.67,0.9130208333333333,38,20,56.9725,0.475,2.61,3.2,400,False,0.9609000000000001,NO_CATEGORY
41,387.54,12.49,0.9064620482878334,51,20,57.4425,0.6375,2.66,3.09,400,False,0.9688500000000001,NO_CATEGORY
42,364.39,12.31,0.8857775408962322,43,20,54.0125,0.5375,2.51,3.85,400,False,0.910975,NO_CATEGORY
43,381.72,13.25,0.9076398636454782,58,20,56.58,0.725,2.73,2.9,400,True,0.9543,NO_CATEGORY
44,367.19,11.92,0.9033609958506225,39,20,54.4275,0.4875,2.61,2.77,400,True,0.917975,NO_CATEGORY
45,370.57,13.34,0.886320545403203,46,20,54.9275,0.575,2.7,3.1,400,False,0.9264249999999999,NO_CATEGORY
46,360.45,12.48,0.9004761302827287,43,20,53.4275,0.5375,2.68,3.14,400,False,0.901125,NO_CATEGORY
47,219.09,9.63,0.911578947368421,23,20,32.475,0.2875,1.77,2.73,400,False,0.547725,NO_CATEGORY
48,358.93,12.18,0.9039972813389405,42,20,53.2025,0.525,2.61,3.07,400,False,0.897325,NO_CATEGORY
49,273.94,10.91,0.9094064949608063,34,20,40.605,0.425,2.18,2.56,400,False,0.68485,NO_CATEGORY
50,331.59,11.98,0.9104802482285926,32,20,49.15,0.4,2.46,2.95,400,False,0.8289749999999999,NO_CATEGORY
51,339.87,11.13,0.9189201513976926,37,20,50.3775,0.4625,2.68,2.56,400,True,0.849675,NO_CATEGORY
52,315.72,11.08,0.9238931938206406,22,20,46.7975,0.275,2.51,2.41,400,True,0.7893000000000001,NO_CATEGORY
53,500.4,16.02,0.8019298862069898,62,20,74.1725,0.775,3.12,4.03,400,False,1.251,NO_CATEGORY
54,320.83,11.61,0.903057349031523,39,20,47.555,0.4875,2.51,3.15,400,False,0.802075,NO_CATEGORY
55,337.34,12.82,0.9020023450888428,43,20,50.0025,0.5375,2.61,3.53,400,False,0.8433499999999999,NO_CATEGORY
56,334.52,11.22,0.9128733833479081,30,20,49.585,0.375,2.53,2.66,400,True,0.8362999999999999,NO_CATEGORY
57,332.05,11.75,0.9220213563132259,34,20,49.2175,0.425,2.36,2.72,400,False,0.830125,NO_CATEGORY
58,328.37,12.95,0.919172843586233,38,20,48.6725,0.475,2.55,2.68,400,True,0.820925,NO_CATEGORY
59,297.81,11.74,0.8878664454166039,40,20,44.1425,0.5,2.53,2.56,400,True,0.744525,NO_CATEGORY
60,309.41,11.66,0.913231780167264,42,20,45.8625,0.525,2.33,2.78,400,False,0.773525,NO_CATEGORY
