label,area,perimeter,solidity,corners,area_size,size_normalized,corners_normalized,width,height,perfect_area,width_to_height_ratio,area_normalized
9,409.88,101.79,0.8983771394772837,52.0,50.0,9.7208,0.26,27.14,25.45,2500.0,1.066326530612245,0.163952
10,699.26,153.05,0.9150885092482232,67.0,50.0,16.5836,0.335,46.23,22.73,2500.0,2.0342857142857143,0.279704
11,762.89,159.8,0.906071593117125,91.0,50.0,18.0928,0.455,42.99,43.12,2500.0,0.9969879518072289,0.305156
12,1245.59,188.73,0.948059617186798,116.0,50.0,29.5404,0.58,50.26,42.73,2500.0,1.1762917933130699,0.49823599999999996
13,163.7,67.61,0.9056638984790519,36.0,50.0,3.8824,0.18,11.56,22.21,2500.0,0.52046783625731,0.06548
14,720.58,125.36,0.9162520374024191,50.0,50.0,17.0892,0.25,29.87,28.7,2500.0,1.0407239819004526,0.28823200000000004
15,372.04,88.96,0.9333559006473998,33.0,50.0,8.8232,0.165,18.18,26.36,2500.0,0.6896551724137931,0.148816
16,1687.79,297.47,0.7776940174394206,164.0,50.0,40.0276,0.82,30.65,110.0,2500.0,0.27863046044864226,0.6751159999999999
17,809.66,254.22,0.5068309472528401,143.0,50.0,19.202,0.715,27.01,85.06,2500.0,0.31755725190839695,0.323864
18,454.19,140.67,0.7014039017529237,86.0,50.0,10.7716,0.43,32.73,32.99,2500.0,0.9921259842519685,0.181676
19,1047.41,185.52,0.8483743169398907,98.0,50.0,24.8404,0.49,50.65,28.83,2500.0,1.7567567567567568,0.41896400000000006
20,685.86,192.8,0.6809504671958203,93.0,50.0,16.266,0.465,26.62,61.04,2500.0,0.43617021276595747,0.27434400000000003
21,441.22,161.98,0.6245821793524974,90.0,50.0,10.464,0.45,23.51,58.05,2500.0,0.40492170022371365,0.176488
22,500.0,129.71,0.8914985114125041,61.0,50.0,11.858,0.305,17.14,44.68,2500.0,0.38372093023255816,0.2
23,1248.62,176.99,0.924624684635176,78.0,50.0,29.6124,0.39,45.84,32.47,2500.0,1.412,0.49944799999999995
24,505.85,114.42,0.9141951412808242,58.0,50.0,11.9968,0.29,21.3,34.68,2500.0,0.6142322097378277,0.20234000000000002
1,51.05,50.44,0.6896787423103212,23.0,50.0,1.2108,0.115,17.66,6.88,2500.0,2.5660377358490565,0.020419999999999997
2,18.74,30.74,0.5744570837642192,15.0,50.0,0.4444,0.075,7.66,6.88,2500.0,1.1132075471698113,0.007495999999999999
3,213.58,127.48,0.6881691212434107,52.0,50.0,5.0652,0.26,40.78,12.99,2500.0,3.14,0.08543200000000001
4,103.93,60.27,0.824678800856531,27.0,50.0,2.4648,0.135,12.6,13.77,2500.0,0.9150943396226415,0.041572000000000005
5,4.1,18.5,0.5955882352941176,5.0,50.0,0.0972,0.025,7.92,2.21,2500.0,3.588235294117647,0.00164
6,167.21,100.93,0.522724876094063,58.0,50.0,3.9656,0.29,19.48,32.99,2500.0,0.5905511811023622,0.066884
7,1.8,7.58,0.6993464052287581,0.0,50.0,0.0428,0.0,3.64,1.04,2500.0,3.5,0.00072
8,274.24,132.6,0.6610831029435681,71.0,50.0,6.504,0.355,12.99,46.23,2500.0,0.2808988764044944,0.109696
9,417.59,136.26,0.7538822239814871,74.0,50.0,9.9036,0.37,44.94,21.56,2500.0,2.0843373493975905,0.167036
10,2.53,11.57,0.5555555555555556,1.0,50.0,0.06,0.005,1.17,4.81,2500.0,0.24324324324324326,0.0010119999999999999
11,112.92,81.2,0.7722920752105202,40.0,50.0,2.678,0.2,8.31,23.77,2500.0,0.34972677595628415,0.045168
12,82.58,112.91,0.4536693847294292,51.0,50.0,1.9584,0.255,5.58,44.81,2500.0,0.1246376811594203,0.033032
13,33.24,41.3,0.655688622754491,19.0,50.0,0.7884,0.095,9.74,8.96,2500.0,1.0869565217391304,0.013296
14,107.52,125.34,0.46662274923144487,58.0,50.0,2.55,0.29,5.97,46.75,2500.0,0.12777777777777777,0.043008
15,63.86,103.61,0.5160850599781898,50.0,50.0,1.5144,0.25,4.55,38.83,2500.0,0.11705685618729098,0.025544
16,118.74,60.72,0.8751864743908503,29.0,50.0,2.816,0.145,19.48,11.17,2500.0,1.744186046511628,0.047496
17,2.33,6.58,0.8518518518518519,0.0,50.0,0.0552,0.0,1.56,2.6,2500.0,0.6,0.000932
18,256.1,80.16,0.883304246655032,40.0,50.0,6.0736,0.2,17.66,19.61,2500.0,0.9006622516556292,0.10244
19,594.85,173.0,0.6944356934708986,100.0,50.0,14.1076,0.5,31.04,45.84,2500.0,0.6770538243626062,0.23794
20,224.61,132.22,0.7226895316654909,51.0,50.0,5.3268,0.255,49.74,8.57,2500.0,5.803030303030303,0.08984400000000001
21,264.9,110.72,0.8583920861343389,51.0,50.0,6.2824,0.255,39.61,15.19,2500.0,2.606837606837607,0.10595999999999998
22,52.62,48.22,0.7494595243814557,27.0,50.0,1.248,0.135,11.82,13.38,2500.0,0.883495145631068,0.021047999999999997
23,411.94,391.7,0.6193797073517106,230.0,50.0,9.7696,1.15,33.38,30.13,2500.0,1.1077586206896552,0.164776
24,37.39,54.47,0.6422363847045192,27.0,50.0,0.8868,0.135,10.78,9.74,2500.0,1.1066666666666667,0.014956
25,34.83,29.47,0.8333333333333334,10.0,50.0,0.826,0.05,7.66,8.05,2500.0,0.9516129032258065,0.013932
26,37.63,50.75,0.6233584800223526,28.0,50.0,0.8924,0.14,10.78,8.7,2500.0,1.2388059701492538,0.015052000000000001
27,12.89,21.44,0.7290076335877863,11.0,50.0,0.3056,0.055,3.9,7.01,2500.0,0.5555555555555556,0.005156
28,131.25,125.62,0.4305632400132787,72.0,50.0,3.1128,0.36,14.55,30.91,2500.0,0.47058823529411764,0.0525
29,213.07,91.84,0.7371338545921344,54.0,50.0,5.0532,0.27,27.27,21.17,2500.0,1.2883435582822085,0.085228
30,45.94,64.53,0.503791381542445,30.0,50.0,1.0896,0.15,5.06,25.71,2500.0,0.19696969696969696,0.018376
31,53.09,54.89,0.6594051110180142,29.0,50.0,1.2592,0.145,13.64,8.7,2500.0,1.5671641791044777,0.021236
32,15.65,29.03,0.6558303886925795,15.0,50.0,0.3712,0.075,3.38,10.65,2500.0,0.3170731707317073,0.00626
33,103.95,60.28,0.7568463711162962,30.0,50.0,2.4652,0.15,10.13,22.08,2500.0,0.4588235294117647,0.04158
34,55.68,35.95,0.8812066203950881,16.0,50.0,1.3204,0.08,6.75,12.73,2500.0,0.5306122448979592,0.022272
35,259.86,122.58,0.8055947712418301,45.0,50.0,6.1628,0.225,41.56,9.48,2500.0,4.383561643835616,0.10394400000000001
36,3.41,7.91,0.8977777777777778,0.0,50.0,0.0808,0.0,1.95,2.99,2500.0,0.6521739130434783,0.001364
37,55.73,114.73,0.28380003435835766,52.0,50.0,1.3216,0.26,7.27,46.23,2500.0,0.15730337078651685,0.022292
38,260.36,125.61,0.7855180134337472,51.0,50.0,6.1748,0.255,50.78,7.66,2500.0,6.627118644067797,0.104144
39,301.67,148.12,0.7376886909180895,77.0,50.0,7.1544,0.385,48.18,10.0,2500.0,4.818181818181818,0.12066800000000001
40,195.07,117.92,0.7746818486269257,48.0,50.0,4.6264,0.24,46.49,9.22,2500.0,5.042253521126761,0.078028
41,285.22,119.42,0.670114122681883,68.0,50.0,6.7644,0.34,26.23,21.43,2500.0,1.2242424242424241,0.11408800000000001
42,122.01,72.14,0.6811034742491291,41.0,50.0,2.8936,0.205,18.7,13.38,2500.0,1.3980582524271845,0.048804
43,56.62,99.16,0.22782490668476416,53.0,50.0,1.3428,0.265,13.9,25.19,2500.0,0.5515463917525774,0.022647999999999998
44,139.79,55.05,0.907875999561836,19.0,50.0,3.3152,0.095,14.68,14.81,2500.0,0.9912280701754386,0.055915999999999993
45,322.45,140.09,0.6168688693856479,84.0,50.0,7.6472,0.42,26.49,50.0,2500.0,0.5298701298701298,0.12897999999999998
46,108.01,54.59,0.8661076548552881,24.0,50.0,2.5616,0.12,10.65,16.36,2500.0,0.6507936507936508,0.043204
47,65.02,50.99,0.801621958827199,26.0,50.0,1.542,0.13,6.88,17.53,2500.0,0.3925925925925926,0.026008
48,17.81,23.66,0.8205128205128205,13.0,50.0,0.4224,0.065,4.81,7.01,2500.0,0.6851851851851852,0.007123999999999999
49,201.7,79.24,0.8923295030592449,47.0,50.0,4.7836,0.235,18.18,16.1,2500.0,1.1290322580645162,0.08068
50,105.41,58.32,0.812743823146944,34.0,50.0,2.5,0.17,19.74,10.26,2500.0,1.9240506329113924,0.042164
51,3.27,8.92,0.782258064516129,0.0,50.0,0.0776,0.0,1.69,3.51,2500.0,0.48148148148148145,0.001308
52,621.17,111.75,0.9547870271951884,44.0,50.0,14.7316,0.22,25.97,29.61,2500.0,0.8771929824561403,0.248468
53,6.49,15.63,0.6374172185430463,4.0,50.0,0.154,0.02,4.42,3.51,2500.0,1.2592592592592593,0.0025960000000000002
54,211.4,139.97,0.6773670557717251,78.0,50.0,5.0136,0.39,51.17,7.53,2500.0,6.793103448275862,0.08456
55,25.32,47.03,0.3903771131339402,24.0,50.0,0.6004,0.12,15.58,11.43,2500.0,1.3636363636363635,0.010128
56,388.16,145.26,0.7906417479730659,61.0,50.0,9.2056,0.305,49.87,12.86,2500.0,3.878787878787879,0.155264
57,25.67,40.44,0.7179245283018868,16.0,50.0,0.6088,0.08,7.01,7.27,2500.0,0.9642857142857143,0.010268000000000001
58,1.69,6.23,0.7142857142857143,2.0,50.0,0.04,0.01,2.21,1.95,2500.0,1.1333333333333333,0.000676
59,39.43,71.47,0.3601910337390233,36.0,50.0,0.9352,0.18,10.26,18.7,2500.0,0.5486111111111112,0.015772
60,149.92,113.11,0.5652422739412438,60.0,50.0,3.5556,0.3,40.52,13.77,2500.0,2.943396226415094,0.059967999999999994
61,75.9,99.57,0.49073064340239914,56.0,50.0,1.8,0.28,14.29,15.84,2500.0,0.9016393442622951,0.03036
62,35.59,49.22,0.612126486800116,16.0,50.0,0.844,0.08,17.92,4.42,2500.0,4.0588235294117645,0.014236000000000002
63,7.86,23.75,0.46368159203980097,9.0,50.0,0.1864,0.045,3.77,7.66,2500.0,0.4915254237288136,0.003144
64,272.59,180.32,0.49995359915859805,105.0,50.0,6.4648,0.525,16.62,48.31,2500.0,0.34408602150537637,0.109036
65,3.15,6.62,0.9639175257731959,0.0,50.0,0.0748,0.0,1.56,2.47,2500.0,0.631578947368421,0.00126
66,3.39,12.79,0.5661971830985916,4.0,50.0,0.0804,0.02,2.99,2.86,2500.0,1.0454545454545454,0.001356
67,63.16,71.24,0.5926570659914543,42.0,50.0,1.498,0.21,20.52,18.44,2500.0,1.1126760563380282,0.025263999999999998
68,385.29,135.5,0.8579261651706914,57.0,50.0,9.1376,0.285,47.53,13.38,2500.0,3.5533980582524274,0.154116
69,5.04,18.32,0.6268343815513627,9.0,50.0,0.1196,0.045,3.9,3.77,2500.0,1.0344827586206897,0.002016
70,16.87,34.67,0.5743825387708213,13.0,50.0,0.4,0.065,8.44,5.19,2500.0,1.625,0.0067480000000000005
71,78.48,120.9,0.26344694825048126,62.0,50.0,1.8612,0.31,44.03,18.18,2500.0,2.4214285714285713,0.031392
72,1.8,5.35,0.8770491803278688,0.0,50.0,0.0428,0.0,1.95,1.56,2500.0,1.25,0.00072
73,133.41,88.13,0.7104365008083349,38.0,50.0,3.164,0.19,28.83,7.92,2500.0,3.639344262295082,0.053364
74,367.97,107.25,0.9093826851736068,62.0,50.0,8.7268,0.31,32.99,19.22,2500.0,1.7162162162162162,0.147188
75,172.0,127.05,0.7277008705580135,47.0,50.0,4.0792,0.235,50.0,5.45,2500.0,9.166666666666666,0.0688
76,144.43,53.96,0.9205547194151795,22.0,50.0,3.4252,0.11,10.91,18.31,2500.0,0.5957446808510638,0.057772000000000004
77,179.34,144.19,0.5040053088116794,83.0,50.0,4.2532,0.415,50.39,11.56,2500.0,4.359550561797753,0.07173600000000001
78,32.79,31.24,0.7970479704797048,15.0,50.0,0.7776,0.075,9.09,6.36,2500.0,1.4285714285714286,0.013116
79,128.47,72.86,0.8207974137931034,32.0,50.0,3.0468,0.16,23.77,10.26,2500.0,2.3164556962025316,0.051387999999999996
80,54.48,52.27,0.6804297451021698,20.0,50.0,1.292,0.1,18.31,6.36,2500.0,2.877551020408163,0.021792
81,65.05,65.2,0.7183833116036505,33.0,50.0,1.5428,0.165,21.04,6.23,2500.0,3.375,0.026019999999999998
