Area mm^2,Index
111.7,602
122.58,603
105.72,604
102.31,605
78.6,606
82.26,607
91.53,608
102.28,609
108.6,610
94.86,611
126.38,612
92.39,613
110.64,614
97.67,615
114.02,616
90.03,617
96.71,618
128.96,619
89.02,620
110.04,621
114.89,622
100.79,623
97.28,624
103.81,625
111.52,626
104.42,627
83.84,628
97.72,629
118.64,630
84.62,631
110.98,632
114.15,633
97.23,634
99.95,635
82.85,636
101.7,637
101.08,638
95.02,639
92.12,640
91.9,641
114.34,642
100.37,643
84.43,644
97.42,645
92.01,646
97.82,647
92.36,648
87.92,649
88.78,650
102.9,651
105.08,652
86.14,653
79.93,654
68.02,655
85.76,656
94.3,657
104.23,658
99.95,659
100.93,660
83.13,661
186.34,662
104.74,663
83.4,664
92.68,665
83.64,666
118.87,667
93.51,668
75.68,669
87.84,670
72.59,671
91.36,672
96.9,673
131.44,674
76.52,675
106.12,676
94.97,677
103.73,678
82.83,679
86.59,680
78.23,681
94.13,682
91.58,683
87.81,684
83.1,685
64.7,686
94.13,687
74.97,688
87.4,689
177.99,690
60.68,691
86.03,692
100.0,693
107.51,694
86.88,695
79.34,696
180.23,697
107.79,698
98.95,699
79.88,700
127.61,701
68.68,702
93.88,703
75.24,704
100.62,705
205.8,706
63.86,707
253.6,708
88.67,709
92.11,710
196.14,711
47.46,712
105.21,713
94.37,714
102.46,715
49.67,716
94.77,717
155.14,718
64.01,719
70.11,720
88.13,721
87.7,722
77.16,723
98.62,724
101.6,725
80.22,726
99.49,727
106.43,728
84.03,729
53.23,730
107.29,731
92.11,732
72.32,733
95.61,734
91.15,735
96.73,736
105.48,737
53.42,738
86.81,739
103.44,740
102.07,741
100.88,742
91.58,743
105.04,744
142.2,745
94.7,746
69.98,747
102.23,748
112.62,749
221.86,750
92.87,751
88.43,752
116.28,753
83.12,754
106.17,755
89.81,756
175.37,757
94.23,758
98.26,759
84.84,760
156.91,761
128.91,762
107.51,763
98.52,764
104.62,765
119.56,766
72.07,767
100.25,768
201.2,769
143.21,770
115.57,771
205.25,772
99.07,773
78.26,774
104.01,775
109.11,776
105.82,777
99.6,778
93.76,779
104.62,780
103.54,781
94.99,782
75.36,783
106.21,784
118.2,785
90.5,786
90.94,787
95.58,788
78.77,789
151.66,790
68.02,791
88.18,792
98.94,793
88.04,794
94.81,795
113.93,796
99.9,797
71.8,798
86.39,799
70.67,800
80.37,801
87.75,802
84.79,803
95.8,804
91.15,805
56.64,806
85.33,807
74.4,808
98.04,809
88.77,810
95.41,811
83.89,812
50.01,813
40.66,814
69.27,815
108.67,816
124.35,817
72.71,818
111.81,819
101.94,820
94.4,821
91.84,822
67.99,823
79.91,824
93.39,825
74.57,826
107.96,827
112.11,828
111.67,829
86.93,830
86.41,831
73.45,832
92.28,833
77.85,834
75.05,835
91.72,836
82.05,837
162.54,838
89.81,839
103.44,840
123.12,841
82.07,842
95.78,843
91.58,844
69.62,845
111.08,846
94.25,847
59.47,848
112.23,849
94.65,850
97.59,851
56.45,852
130.53,853
93.05,854
97.45,855
103.44,856
102.85,857
107.24,858
95.97,859
113.78,860
85.8,861
78.56,862
99.31,863
86.0,864
100.91,865
108.64,866
147.09,867
101.21,868
150.53,869
91.7,870
116.51,871
96.53,872
100.66,873
97.47,874
97.96,875
90.72,876
96.61,877
176.15,878
104.81,879
109.26,880
101.86,881
104.77,882
93.79,883
113.19,884
100.69,885
98.87,886
105.14,887
126.56,888
73.22,889
108.3,890
126.38,891
87.55,892
120.34,893
89.37,894
123.48,895
106.38,896
91.92,897
80.67,898
94.05,899
61.41,900
102.51,901
70.72,902
94.48,903
85.09,904
87.45,905
78.02,906
115.06,907
94.74,908
370.3,909
75.95,910
86.09,911
96.76,912
76.86,913
98.79,914
95.95,915
52.86,916
124.27,917
155.07,918
98.72,919
86.68,920
122.89,921
70.84,922
84.48,923
85.49,924
97.49,925
91.43,926
70.87,927
86.07,928
79.51,929
177.5,930
91.41,931
133.88,932
75.31,933
71.09,934
84.84,935
89.61,936
101.64,937
60.89,938
86.36,939
84.45,940
83.44,941
80.28,942
82.86,943
56.92,944
84.96,945
72.52,946
104.3,947
80.99,948
84.21,949
106.38,950
77.75,951
161.65,952
78.93,953
78.7,954
82.53,955
85.98,956
98.63,957
91.82,958
87.47,959
106.38,960
72.68,961
89.9,962
78.8,963
87.37,964
78.78,965
65.27,966
96.17,967
101.62,968
97.76,969
85.7,970
96.26,971
89.0,972
94.28,973
93.57,974
87.35,975
93.07,976
94.03,977
74.53,978
114.13,979
74.18,980
86.32,981
78.68,982
95.07,983
114.57,984
94.18,985
85.38,986
86.25,987
115.8,988
94.92,989
95.77,990
65.8,991
85.46,992
51.58,993
88.06,994
95.68,995
82.22,996
113.39,997
81.63,998
118.47,999
118.86,1000
90.61,1001
92.65,1002
93.88,1003
79.66,1004
94.27,1005
91.2,1006
74.09,1007
132.33,1008
100.1,1009
67.23,1010
208.04,1011
86.0,1012
143.09,1013
83.02,1014
110.57,1015
98.14,1016
91.21,1017
118.79,1018
81.18,1019
95.48,1020
98.2,1021
99.17,1022
90.64,1023
70.91,1024
107.74,1025
113.97,1026
102.16,1027
91.65,1028
157.92,1029
100.94,1030
93.03,1031
99.66,1032
92.29,1033
80.49,1034
95.87,1035
99.33,1036
84.75,1037
97.22,1038
84.21,1039
97.57,1040
98.68,1041
95.68,1042
98.65,1043
103.91,1044
79.47,1045
103.0,1046
68.21,1047
125.4,1048
114.42,1049
77.15,1050
114.54,1051
97.6,1052
371.88,1053
102.14,1054
94.35,1055
88.33,1056
63.27,1057
67.63,1058
118.43,1059
103.76,1060
96.59,1061
88.82,1062
89.83,1063
84.96,1064
85.24,1065
99.78,1066
96.56,1067
74.72,1068
68.73,1069
126.28,1070
119.33,1071
139.35,1072
116.02,1073
84.69,1074
106.7,1075
108.94,1076
122.01,1077
106.63,1078
44.73,1079
74.97,1080
75.11,1081
80.17,1082
80.18,1083
80.25,1084
125.5,1085
68.21,1086
87.2,1087
83.71,1088
119.9,1089
88.6,1090
97.22,1091
34.96,1092
75.14,1093
79.42,1094
86.73,1095
105.84,1096
98.89,1097
87.52,1098
93.68,1099
95.14,1100
90.13,1101
93.17,1102
89.63,1103
112.09,1104
184.11,1105
84.28,1106
87.49,1107
148.79,1108
103.69,1109
91.26,1110
173.49,1111
85.56,1112
72.69,1113
90.5,1114
86.37,1115
99.11,1116
154.71,1117
100.29,1118
84.52,1119
85.98,1120
105.82,1121
101.84,1122
53.75,1123
137.76,1124
110.42,1125
96.51,1126
99.9,1127
103.81,1128
87.52,1129
87.38,1130
118.15,1131
86.81,1132
82.81,1133
113.22,1134
115.67,1135
105.63,1136
112.78,1137
95.92,1138
94.28,1139
122.03,1140
119.18,1141
91.68,1142
103.04,1143
98.77,1144
98.35,1145
137.14,1146
93.66,1147
138.27,1148
93.17,1149
99.75,1150
102.02,1151
72.29,1152
95.9,1153
93.66,1154
88.43,1155
81.28,1156
85.34,1157
105.75,1158
99.41,1159
106.41,1160
111.33,1161
115.72,1162
111.13,1163
114.18,1164
104.54,1165
95.78,1166
67.2,1167
92.73,1168
89.32,1169
60.75,1170
109.44,1171
115.16,1172
91.65,1173
112.97,1174
86.86,1175
93.66,1176
103.86,1177
83.4,1178
97.17,1179
104.89,1180
89.12,1181
61.24,1182
91.92,1183
105.97,1184
94.59,1185
93.1,1186
63.21,1187
100.2,1188
93.89,1189
98.9,1190
97.96,1191
64.67,1192
84.3,1193
89.32,1194
99.63,1195
73.38,1196
100.13,1197
91.65,1198
65.12,1199
186.61,1200
94.05,1201
71.19,1202
96.53,1203
84.47,1204
95.8,1205
104.05,1206
85.01,1207
75.66,1208
128.23,1209
87.64,1210
96.53,1211
93.17,1212
94.52,1213
68.04,1214
83.07,1215
93.41,1216
58.54,1217
101.1,1218
77.35,1219
163.5,1220
101.15,1221
80.47,1222
86.64,1223
98.97,1224
86.42,1225
76.86,1226
88.7,1227
99.63,1228
103.83,1229
72.74,1230
84.08,1231
87.79,1232
91.43,1233
80.03,1234
157.09,1235
86.14,1236
90.69,1237
99.63,1238
79.32,1239
99.24,1240
157.08,1241
86.42,1242
107.17,1243
98.85,1244
85.53,1245
80.99,1246
73.32,1247
103.85,1248
93.62,1249
91.82,1250
60.16,1251
100.51,1252
93.1,1253
122.03,1254
104.33,1255
92.07,1256
99.44,1257
81.03,1258
90.42,1259
77.99,1260
106.75,1261
80.23,1262
88.45,1263
100.69,1264
96.29,1265
86.36,1266
94.23,1267
93.27,1268
96.42,1269
98.99,1270
86.44,1271
88.99,1272
85.88,1273
107.47,1274
86.2,1275
97.1,1276
114.17,1277
165.05,1278
98.7,1279
111.11,1280
103.81,1281
86.27,1282
95.55,1283
69.91,1284
93.62,1285
113.64,1286
213.17,1287
81.18,1288
117.81,1289
82.96,1290
99.31,1291
74.09,1292
174.08,1293
87.94,1294
200.46,1295
112.5,1296
86.05,1297
98.82,1298
98.72,1299
98.75,1300
124.47,1301
133.82,1302
101.06,1303
95.73,1304
101.37,1305
93.0,1306
87.52,1307
104.5,1308
96.73,1309
99.12,1310
93.79,1311
123.83,1312
99.16,1313
120.17,1314
97.25,1315
112.97,1316
109.82,1317
99.95,1318
106.73,1319
87.3,1320
91.6,1321
78.7,1322
97.94,1323
86.91,1324
94.4,1325
104.91,1326
116.6,1327
84.9,1328
106.48,1329
79.17,1330
78.04,1331
182.12,1332
91.43,1333
95.34,1334
216.9,1335
108.55,1336
106.26,1337
98.28,1338
81.26,1339
64.8,1340
83.05,1341
64.45,1342
91.18,1343
181.62,1344
92.04,1345
109.28,1346
91.01,1347
208.31,1348
80.54,1349
66.37,1350
70.48,1351
68.0,1352
70.37,1353
74.08,1354
84.69,1355
77.55,1356
67.18,1357
84.33,1358
107.34,1359
88.72,1360
87.18,1361
72.39,1362
80.15,1363
97.4,1364
80.7,1365
88.01,1366
140.31,1367
83.61,1368
95.09,1369
92.44,1370
130.02,1371
74.55,1372
94.42,1373
73.42,1374
87.92,1375
91.57,1376
103.71,1377
86.03,1378
80.59,1379
88.48,1380
51.27,1381
100.3,1382
110.59,1383
78.55,1384
92.16,1385
92.73,1386
98.52,1387
41.88,1388
97.03,1389
99.38,1390
96.69,1391
157.61,1392
99.36,1393
84.75,1394
99.95,1395
93.56,1396
78.33,1397
131.34,1398
111.5,1399
92.44,1400
52.3,1401
108.74,1402
91.55,1403
81.51,1404
98.52,1405
71.83,1406
90.4,1407
75.68,1408
64.09,1409
95.06,1410
124.73,1411
99.07,1412
90.1,1413
88.62,1414
106.41,1415
91.08,1416
95.19,1417
98.87,1418
104.03,1419
105.87,1420
111.45,1421
59.77,1422
87.25,1423
48.59,1424
98.35,1425
117.1,1426
99.78,1427
121.52,1428
69.39,1429
103.63,1430
102.34,1431
99.48,1432
121.86,1433
92.58,1434
99.95,1435
101.99,1436
72.27,1437
97.93,1438
79.74,1439
101.82,1440
100.51,1441
104.22,1442
107.66,1443
73.76,1444
75.05,1445
94.65,1446
82.04,1447
90.55,1448
114.86,1449
110.47,1450
82.0,1451
124.24,1452
100.96,1453
108.43,1454
136.87,1455
102.36,1456
78.77,1457
91.06,1458
84.72,1459
81.46,1460
106.88,1461
63.28,1462
93.29,1463
96.29,1464
80.59,1465
160.21,1466
97.79,1467
104.82,1468
112.04,1469
101.75,1470
94.69,1471
85.71,1472
98.41,1473
91.89,1474
92.63,1475
72.79,1476
86.81,1477
74.36,1478
67.52,1479
88.82,1480
103.9,1481
124.86,1482
99.73,1483
89.15,1484
88.99,1485
116.82,1486
118.5,1487
72.86,1488
77.15,1489
110.27,1490
90.79,1491
97.07,1492
83.79,1493
79.74,1494
73.05,1495
231.27,1496
102.36,1497
58.21,1498
80.17,1499
56.75,1500
56.35,1501
81.24,1502
83.4,1503
70.06,1504
75.36,1505
83.05,1506
76.69,1507
84.42,1508
68.38,1509
81.26,1510
64.38,1511
79.71,1512
84.97,1513
93.64,1514
117.83,1515
86.44,1516
85.97,1517
213.51,1518
96.32,1519
90.72,1520
104.47,1521
75.65,1522
56.91,1523
91.16,1524
83.05,1525
67.09,1526
72.12,1527
85.63,1528
88.53,1529
59.74,1530
105.43,1531
107.88,1532
49.22,1533
79.74,1534
65.37,1535
40.78,1536
214.61,1537
90.35,1538
74.4,1539
104.39,1540
91.25,1541
103.96,1542
86.03,1543
70.48,1544
63.5,1545
96.1,1546
68.04,1547
81.5,1548
97.71,1549
108.52,1550
83.3,1551
99.44,1552
82.81,1553
103.41,1554
67.11,1555
97.39,1556
78.65,1557
226.23,1558
91.99,1559
83.91,1560
82.63,1561
66.64,1562
113.09,1563
89.51,1564
91.09,1565
101.87,1566
83.93,1567
95.97,1568
54.97,1569
120.14,1570
80.82,1571
74.19,1572
90.42,1573
111.82,1574
81.24,1575
108.72,1576
90.82,1577
107.15,1578
127.53,1579
90.96,1580
103.22,1581
94.0,1582
111.37,1583
91.4,1584
98.58,1585
112.67,1586
95.06,1587
99.38,1588
88.85,1589
105.18,1590
112.23,1591
85.39,1592
50.04,1593
92.85,1594
99.66,1595
84.25,1596
95.33,1597
83.61,1598
77.91,1599
118.62,1600
113.46,1601
87.91,1602
117.74,1603
63.32,1604
97.84,1605
89.91,1606
89.63,1607
95.92,1608
94.99,1609
91.26,1610
83.1,1611
108.3,1612
92.06,1613
109.8,1614
90.05,1615
42.62,1616
83.91,1617
64.72,1618
76.83,1619
101.82,1620
92.88,1621
105.77,1622
47.01,1623
63.25,1624
136.53,1625
84.4,1626
65.78,1627
67.63,1628
100.08,1629
72.63,1630
90.74,1631
83.29,1632
71.48,1633
77.79,1634
79.98,1635
56.33,1636
85.95,1637
72.52,1638
114.74,1639
60.52,1640
124.1,1641
107.83,1642
61.02,1643
68.16,1644
91.87,1645
55.66,1646
91.26,1647
73.35,1648
68.16,1649
39.38,1650
68.86,1651
41.32,1652
99.6,1653
82.98,1654
127.83,1655
102.65,1656
84.85,1657
75.68,1658
85.19,1659
91.25,1660
40.09,1661
142.15,1662
63.4,1663
69.86,1664
89.22,1665
86.09,1666
84.3,1667
75.49,1668
109.02,1669
94.21,1670
83.42,1671
108.45,1672
90.52,1673
83.52,1674
80.5,1675
82.91,1676
62.07,1677
87.65,1678
109.65,1679
92.78,1680
96.02,1681
96.95,1682
102.24,1683
86.37,1684
81.9,1685
129.48,1686
92.87,1687
76.12,1688
90.32,1689
94.2,1690
173.42,1691
70.4,1692
88.36,1693
107.1,1694
103.56,1695
251.69,1696
92.24,1697
75.66,1698
102.53,1699
98.3,1700
104.64,1701
147.48,1702
84.21,1703
97.0,1704
105.31,1705
91.2,1706
94.52,1707
100.96,1708
93.84,1709
81.41,1710
62.73,1711
95.67,1712
122.58,1713
143.94,1714
110.61,1715
81.97,1716
54.88,1717
84.03,1718
71.46,1719
91.18,1720
57.72,1721
105.9,1722
103.09,1723
67.75,1724
110.95,1725
49.62,1726
74.72,1727
88.35,1728
103.44,1729
68.02,1730
97.17,1731
104.23,1732
91.03,1733
129.41,1734
58.81,1735
85.06,1736
104.22,1737
116.11,1738
52.57,1739
107.57,1740
90.64,1741
100.39,1742
101.01,1743
102.38,1744
97.33,1745
92.81,1746
105.23,1747
97.84,1748
70.01,1749
83.47,1750
98.28,1751
105.43,1752
67.36,1753
86.78,1754
97.82,1755
100.39,1756
93.02,1757
116.41,1758
90.15,1759
99.31,1760
83.69,1761
85.71,1762
50.68,1763
72.42,1764
109.07,1765
88.24,1766
89.76,1767
94.05,1768
69.07,1769
107.76,1770
93.62,1771
65.88,1772
86.44,1773
81.35,1774
87.28,1775
83.99,1776
67.58,1777
88.75,1778
78.11,1779
36.77,1780
113.36,1781
81.7,1782
87.86,1783
94.86,1784
71.65,1785
97.42,1786
92.9,1787
72.39,1788
68.44,1789
53.82,1790
87.45,1791
89.9,1792
88.35,1793
46.87,1794
81.55,1795
66.52,1796
93.35,1797
192.85,1798
85.88,1799
57.46,1800
86.98,1801
86.0,1802
85.65,1803
99.86,1804
78.01,1805
183.57,1806
39.18,1807
85.23,1808
84.6,1809
85.21,1810
79.9,1811
100.17,1812
50.03,1813
93.98,1814
82.75,1815
93.74,1816
68.43,1817
96.81,1818
87.38,1819
92.12,1820
47.75,1821
72.51,1822
153.5,1823
88.73,1824
89.09,1825
56.18,1826
110.44,1827
85.87,1828
78.02,1829
89.78,1830
112.63,1831
95.6,1832
82.56,1833
101.45,1834
115.23,1835
111.86,1836
97.93,1837
102.24,1838
94.47,1839
108.75,1840
81.38,1841
114.54,1842
117.54,1843
95.14,1844
89.69,1845
102.07,1846
103.34,1847
76.37,1848
113.97,1849
112.62,1850
82.29,1851
105.9,1852
110.59,1853
115.99,1854
79.37,1855
200.13,1856
69.24,1857
107.02,1858
100.35,1859
96.59,1860
94.7,1861
120.68,1862
68.81,1863
107.0,1864
103.76,1865
154.51,1866
116.87,1867
65.93,1868
116.95,1869
95.6,1870
90.71,1871
116.98,1872
77.7,1873
86.15,1874
85.78,1875
109.24,1876
90.32,1877
104.17,1878
126.08,1879
105.35,1880
101.57,1881
60.11,1882
116.98,1883
71.5,1884
100.94,1885
69.83,1886
99.46,1887
72.83,1888
106.68,1889
91.26,1890
97.07,1891
99.24,1892
91.75,1893
83.27,1894
83.64,1895
147.71,1896
63.18,1897
75.11,1898
109.11,1899
53.48,1900
101.91,1901
89.26,1902
97.79,1903
63.57,1904
79.07,1905
86.14,1906
100.49,1907
148.47,1908
64.4,1909
111.79,1910
86.69,1911
88.85,1912
81.78,1913
92.78,1914
78.95,1915
91.97,1916
62.39,1917
91.3,1918
87.74,1919
89.14,1920
80.74,1921
86.61,1922
37.04,1923
97.22,1924
94.5,1925
76.71,1926
85.48,1927
78.16,1928
77.94,1929
91.7,1930
80.27,1931
80.01,1932
50.58,1933
98.41,1934
60.97,1935
92.54,1936
70.69,1937
68.9,1938
67.85,1939
65.8,1940
108.26,1941
96.32,1942
85.43,1943
56.22,1944
89.71,1945
53.01,1946
76.99,1947
75.12,1948
88.02,1949
59.88,1950
87.22,1951
80.86,1952
50.7,1953
87.52,1954
91.31,1955
67.95,1956
83.5,1957
62.19,1958
93.05,1959
89.93,1960
78.38,1961
60.9,1962
34.69,1963
74.4,1964
84.06,1965
93.73,1966
88.5,1967
105.4,1968
70.2,1969
96.12,1970
77.99,1971
161.48,1972
78.55,1973
90.66,1974
96.66,1975
69.72,1976
60.75,1977
105.11,1978
107.98,1979
69.17,1980
73.47,1981
91.13,1982
63.47,1983
110.51,1984
102.23,1985
95.19,1986
101.2,1987
74.21,1988
76.49,1989
111.3,1990
91.28,1991
80.1,1992
90.57,1993
116.04,1994
50.7,1995
108.28,1996
112.89,1997
98.58,1998
107.78,1999
92.88,2000
94.42,2001
44.38,2002
62.42,2003
116.82,2004
95.4,2005
81.95,2006
139.72,2007
95.29,2008
107.22,2009
102.6,2010
103.2,2011
99.04,2012
96.66,2013
90.91,2014
80.57,2015
98.09,2016
100.0,2017
156.06,2018
101.67,2019
133.11,2020
108.85,2021
105.35,2022
97.77,2023
97.98,2024
62.22,2025
238.05,2026
108.01,2027
113.04,2028
95.82,2029
70.99,2030
103.29,2031
133.43,2032
93.89,2033
126.61,2034
107.37,2035
64.51,2036
101.92,2037
152.99,2038
130.22,2039
122.87,2040
67.52,2041
64.6,2042
106.41,2043
101.92,2044
56.11,2045
90.28,2046
231.64,2047
105.19,2048
75.75,2049
48.25,2050
80.05,2051
80.1,2052
43.4,2053
72.74,2054
102.5,2055
96.39,2056
93.84,2057
48.59,2058
47.8,2059
89.31,2060
97.82,2061
104.03,2062
74.97,2063
42.27,2064
84.85,2065
54.12,2066
86.15,2067
75.31,2068
85.68,2069
87.99,2070
89.96,2071
88.01,2072
252.5,2073
88.73,2074
44.76,2075
37.63,2076
71.99,2077
85.97,2078
90.84,2079
72.02,2080
75.24,2081
60.8,2082
80.65,2083
92.48,2084
89.56,2085
138.18,2086
73.22,2087
81.57,2088
398.23,2089
90.5,2090
80.47,2091
90.74,2092
95.92,2093
69.49,2094
45.0,2095
72.19,2096
70.13,2097
115.8,2098
43.13,2099
91.9,2100
94.48,2101
56.01,2102
136.9,2103
79.59,2104
75.9,2105
84.25,2106
51.78,2107
89.44,2108
68.68,2109
87.79,2110
89.22,2111
83.2,2112
49.65,2113
61.33,2114
108.42,2115
64.38,2116
89.48,2117
98.73,2118
110.69,2119
108.23,2120
102.66,2121
114.71,2122
105.53,2123
90.23,2124
90.08,2125
88.9,2126
83.23,2127
103.76,2128
56.84,2129
57.24,2130
39.64,2131
73.17,2132
97.96,2133
111.74,2134
88.13,2135
39.97,2136
115.33,2137
91.16,2138
